    1/resolution    CC
    0.616034965     0.009583869
    0.616091415     0.010960514
    0.616160398     0.011258465
    0.616220803     0.007475656
    0.616259528     0.007750107
    0.616297831     0.006186397
    0.616331248     0.003202479
    0.616393558     0.002322640
    0.616462797    -0.000039250
    0.616523954    -0.003567957
    0.616578584    -0.004943717
    0.616631644    -0.006748432
    0.616681060    -0.007013902
    0.616732649    -0.006522915
    0.616776155    -0.006597988
    0.616828358    -0.005262187
    0.616886001    -0.009328549
    0.616952624    -0.007738213
    0.617016704    -0.008560440
    0.617077343    -0.008168289
    0.617123533    -0.011612698
    0.617177842    -0.010389850
    0.617226588    -0.010876804
    0.617281559    -0.012228335
    0.617331922    -0.012905813
    0.617389235    -0.012562917
    0.617435289    -0.012949551
    0.617485989    -0.012141416
    0.617537160    -0.012634588
    0.617590919    -0.011100368
    0.617637043    -0.011893220
    0.617686035    -0.013050619
    0.617743412    -0.011798559
    0.617791240    -0.012108463
    0.617842816    -0.013877286
    0.617891005    -0.015990783
    0.617936358    -0.015168502
    0.617996260    -0.014549772
    0.618061642    -0.016612533
    0.618124791    -0.017017628
    0.618199548    -0.017617626
    0.618263571    -0.019589949
    0.618309815    -0.021715555
    0.618361029    -0.021334095
    0.618414334    -0.021421081
    0.618471921    -0.022928909
    0.618515609    -0.021445140
    0.618564791    -0.022082913
    0.618623186    -0.021183254
    0.618669476    -0.018176478
    0.618726829    -0.016775283
    0.618767125    -0.018630916
    0.618827395    -0.017903555
    0.618877534    -0.019612105
    0.618924517    -0.016378762
    0.618961964    -0.017540238
    0.619003100    -0.020587591
    0.619051008    -0.019249004
    0.619090937    -0.019273412
    0.619141445    -0.018826858
    0.619199478    -0.017467826
    0.619256163    -0.018066512
    0.619342906    -0.018328514
    0.619406482    -0.016175017
    0.619472961    -0.017225066
    0.619519307    -0.014941483
    0.619570828    -0.013764111
    0.619625469    -0.014460033
    0.619674312    -0.015259632
    0.619725692    -0.014147538
    0.619787255    -0.012065433
    0.619836318    -0.013552765
    0.619886111    -0.013064172
    0.619942114    -0.011709263
    0.620012388    -0.011536287
    0.620078123    -0.010175917
    0.620128893    -0.008660341
    0.620193403    -0.004986782
    0.620266834    -0.006710087
    0.620324366    -0.004984399
    0.620380152    -0.006325374
    0.620430590    -0.005987291
    0.620463510    -0.006384139
    0.620505622    -0.006669916
    0.620566505    -0.007644157
    0.620626777    -0.011767260
    0.620680450    -0.009044401
    0.620729581    -0.007242305
    0.620775901    -0.008364717
    0.620828683    -0.007130708
    0.620880587    -0.007301977
    0.620952765    -0.005822322
    0.621023356    -0.006415164
    0.621083459    -0.006791583
    0.621138443    -0.007608619
    0.621193617    -0.006247566
    0.621263102    -0.002424480
    0.621330705    -0.002643630
    0.621395853    -0.001000070
    0.621444039    -0.003215101
    0.621485309     0.001160678
    0.621545955    -0.001439889
    0.621608050    -0.002162932
    0.621676560    -0.000969899
    0.621743886     0.001469540
    0.621814907    -0.000017607
    0.621870182    -0.000436212
    0.621920433     0.000684932
    0.621975355     0.002628239
    0.622017447     0.005180847
    0.622074706     0.008670527
    0.622120877     0.009571742
    0.622155417     0.012456562
    0.622198868     0.014530651
    0.622258073     0.014910018
    0.622309880     0.015728071
    0.622360686     0.015935932
    0.622403648     0.016639087
    0.622465598     0.018406847
    0.622523494     0.018807493
    0.622578604     0.017628656
    0.622639875     0.019227498
    0.622698385     0.017992726
    0.622753820     0.019261457
    0.622811816     0.021146307
    0.622861778     0.021962070
    0.622906936     0.022533745
    0.622958448     0.023240616
    0.623009449     0.023169574
    0.623058633     0.024186552
    0.623122751     0.022901702
    0.623190164     0.022066246
    0.623254285     0.023036605
    0.623287964     0.022085756
    0.623343449     0.020861311
    0.623404686     0.021130152
    0.623460559     0.023160769
    0.623511107     0.020860470
    0.623561845     0.019648949
    0.623607570     0.017333463
    0.623668120     0.017170264
    0.623751752     0.018204696
    0.623806400     0.019703396
    0.623872481     0.019313692
    0.623932814     0.018854045
    0.623987148     0.016931647
    0.624060918     0.017063326
    0.624136750     0.013948077
    0.624191311     0.014133145
    0.624244290     0.010994556
    0.624298700     0.009907550
    0.624349800     0.008487092
    0.624414971     0.009017460
    0.624461212     0.009053931
    0.624528162     0.010977415
    0.624587850     0.008846910
    0.624643570     0.011312163
    0.624700704     0.011434577
    0.624764351     0.010759709
    0.624825871     0.009664423
    0.624883457     0.012504205
    0.624954153     0.011824247
    0.625028439     0.010897726
    0.625097519     0.010160141
    0.625148272     0.009853644
    0.625200294     0.010119091
    0.625250407     0.008414195
    0.625298943     0.006875634
    0.625355212     0.008179542
    0.625415796     0.007825425
    0.625473520     0.007583393
    0.625522752     0.005719399
    0.625569290     0.004322623
    0.625621208     0.004909332
    0.625667177     0.004047364
    0.625726557     0.004443228
    0.625772302     0.005961940
    0.625843639     0.003761687
    0.625899560     0.001669454
    0.625954788     0.002715513
    0.626020329     0.000653339
    0.626085876    -0.001236249
    0.626130584    -0.004061468
    0.626196296    -0.003588790
    0.626269934    -0.003803361
    0.626337144    -0.005225315
    0.626378311    -0.004919438
    0.626418229    -0.003908362
    0.626475665    -0.007265093
    0.626528400    -0.007583120
    0.626591083    -0.005779785
    0.626645882    -0.001193001
    0.626722924    -0.002411641
    0.626776692    -0.003744356
    0.626875012    -0.004199371
    0.626928233    -0.005140376
    0.626971470    -0.003540030
    0.627037761    -0.002113052
    0.627093821    -0.001361284
    0.627150600    -0.003113739
    0.627199586     0.000227281
    0.627253713    -0.002180056
    0.627303300    -0.001832156
    0.627356984     0.000151704
    0.627400439    -0.000681340
    0.627480668    -0.001497448
    0.627566953     0.000532213
    0.627624796     0.000588014
    0.627683970     0.002221097
    0.627746215     0.001961174
    0.627796399     0.001606289
    0.627857791     0.001960815
    0.627933810     0.000792948
    0.628000634    -0.001825735
    0.628059524    -0.001124848
    0.628130945    -0.000520290
    0.628197440     0.000073346
    0.628260021     0.001629581
    0.628313676     0.002057584
    0.628356956    -0.000519572
    0.628414754    -0.000435002
    0.628462020    -0.000713650
    0.628511871    -0.000434952
    0.628574808    -0.000058219
    0.628637970    -0.000926135
    0.628716759    -0.001632161
    0.628782465    -0.001535711
    0.628833792    -0.001543951
    0.628889539    -0.001153540
    0.628954920     0.000177586
    0.629016096     0.000420579
    0.629073289    -0.000141077
    0.629138364     0.000790137
    0.629212747    -0.001603134
    0.629281124    -0.001977992
    0.629342257     0.000139486
    0.629401423    -0.000586106
    0.629455917    -0.001110001
    0.629515132     0.001100185
    0.629585648     0.000591355
    0.629638732     0.002266541
    0.629685143     0.002644014
    0.629734459     0.001460784
    0.629792170    -0.000182271
    0.629876017    -0.000429458
    0.629943351     0.000262775
    0.629997150     0.001841381
    0.630057231     0.002883930
    0.630116974     0.004923135
    0.630166328     0.006769488
    0.630220536     0.008021227
    0.630282651     0.006534842
    0.630332112     0.007245856
    0.630381139     0.008440988
    0.630428725     0.007283858
    0.630485099     0.009886197
    0.630538399     0.009989889
    0.630597183     0.006503795
    0.630658812     0.007377195
    0.630721343     0.006666272
    0.630801254     0.008067924
    0.630861568     0.004499923
    0.630920588     0.006477394
    0.630995642     0.007561725
    0.631067833     0.009767669
    0.631142057     0.012185281
    0.631213715     0.011861886
    0.631280273     0.013710276
    0.631333456     0.014306441
    0.631392086     0.012305387
    0.631453794     0.014030204
    0.631531520     0.014011526
    0.631596391     0.013491415
    0.631667229     0.013249652
    0.631714249     0.013261622
    0.631780659     0.013639350
    0.631833958     0.011847416
    0.631879350     0.009498993
    0.631945827     0.008606774
    0.632016146     0.007487905
    0.632065412     0.005093473
    0.632135370     0.005224644
    0.632187348     0.005122198
    0.632257092     0.006422594
    0.632336712     0.005117066
    0.632389315     0.005133742
    0.632436826     0.004334211
    0.632508684     0.002666597
    0.632569091     0.001308175
    0.632638836     0.005480628
    0.632721845     0.004376696
    0.632785774     0.002579596
    0.632847165    -0.000211537
    0.632906221    -0.001228420
    0.632966092     0.002427625
    0.633049093     0.004368742
    0.633119668     0.004842309
    0.633175833     0.004654263
    0.633237741     0.003086083
    0.633310624    -0.000694069
    0.633381625    -0.000294051
    0.633443675    -0.002436135
    0.633500693    -0.002369841
    0.633544565    -0.001286090
    0.633610902    -0.001732523
    0.633655043    -0.001246682
    0.633720249    -0.001259554
    0.633789655    -0.002416221
    0.633850543    -0.001745904
    0.633930982    -0.002203627
    0.633983155    -0.004741095
    0.634055365    -0.006410558
    0.634113826    -0.008388188
    0.634180584    -0.006954942
    0.634245752    -0.005940014
    0.634323226    -0.007721864
    0.634396412    -0.007505116
    0.634448991    -0.008709543
    0.634524424    -0.010942404
    0.634598645    -0.009923399
    0.634650818    -0.010422467
    0.634717448    -0.009590473
    0.634781618    -0.010122370
    0.634839750    -0.010780249
    0.634889165    -0.010180801
    0.634939685    -0.009935808
    0.634999496    -0.007063189
    0.635066036    -0.006091520
    0.635130514    -0.004819733
    0.635192881    -0.004288270
    0.635253082    -0.003980685
    0.635327437    -0.004299477
    0.635405715    -0.001753460
    0.635472684    -0.002769162
    0.635537248    -0.000806782
    0.635601734    -0.000770845
    0.635662619    -0.002094340
    0.635714997    -0.002433484
    0.635776160    -0.001031004
    0.635835841    -0.002107401
    0.635910645    -0.001826392
    0.635976628    -0.000812004
    0.636035171    -0.000872633
    0.636102181     0.000534420
    0.636163945    -0.001588506
    0.636234515    -0.000896046
    0.636294237    -0.001397874
    0.636380163    -0.002447326
    0.636456129    -0.001558770
    0.636506688    -0.000800911
    0.636569368    -0.002493603
    0.636630027    -0.001542497
    0.636697462     0.001670092
    0.636769593     0.001780243
    0.636856590     0.002415463
    0.636940423     0.003188083
    0.637028315     0.000301756
    0.637099374     0.000829108
    0.637183028     0.002376736
    0.637255194     0.002626291
    0.637320765     0.004519194
    0.637374703     0.006290270
    0.637433910     0.009104555
    0.637499413     0.005872256
    0.637560195     0.005625870
    0.637627089     0.004662164
    0.637675458     0.001682717
    0.637738273     0.001324214
    0.637801925     0.000706034
    0.637873007     0.000336750
    0.637935904    -0.000758835
